WTADB1	MurNAc	SMILE	InChI
WTADB2	GlcNAc	SMILE	InChI
WTADB3	GroP	SMILE	InChI
WTADB4	(GroP)+(GlcNAc)	SMILE	InChI
WTADB5	Glc	SMILE	InChI
WTADB6	(GroP)+(Glc)	SMILE	InChI
WTADB7	Rha	SMILE	InChI
WTADB8	(GroP)+(Rha)	SMILE	InChI
WTADB9	P	SMILE	InChI
WTADB10	(GroP)+(P)	SMILE	InChI
WTADB11	(GlcNAc)+(P)	SMILE	InChI
WTADB12	RboP	SMILE	InChI
WTADB13	(RboP)+(Glc)	SMILE	InChI
WTADB14	(RboP)+(GlcNAc)	SMILE	InChI
WTADB15	Gro	SMILE	InChI
WTADB16	(Gro)+2(P)	SMILE	InChI
WTADB17	2(Gro)+(P)	SMILE	InChI
